Respondent_type,pid,research_type_qualitative,research_type_quant_experimental,research_type_quant_observational,research_type_quant_other,research_type_theoretical,year_complete_phd,Research type,Career stage,publicly_posting_what_percentage_subfield,publicly_posting_distribution_of_opinion_subfield_1,publicly_posting_distribution_of_opinion_subfield_2,publicly_posting_distribution_of_opinion_subfield_3,publicly_posting_distribution_of_opinion_subfield_4,publicly_posting_distribution_of_opinion_subfield_5,analysis_pre_registration_what_percentage_subfield,analysis_pre_registration_distribution_of_opinion_subfield_1,analysis_pre_registration_distribution_of_opinion_subfield_2,analysis_pre_registration_distribution_of_opinion_subfield_3,analysis_pre_registration_distribution_of_opinion_subfield_4,analysis_pre_registration_distribution_of_opinion_subfield_5,econ_subfield,psych_subfield,polisci_subfield,socio_subfield,analysis_pre_registration_descriptive_subfield_norm,analysis_pre_registration_prescriptive_subfield_norm,publicly_posting_descriptive_subfield_norm,publicly_posting_prescriptive_subfield_norm,descriptive_subfield_norm_across_practices,prescriptive_subfield_norm_across_practices,subfield_norms,subfield,Discipline,publicly_posting_approximately_when_was,posting_study_instruments_approximately_when_was,analysis_pre_registration_approximately_when_was,publicly_posting_approximately_how_many,posting_study_instruments_approximately_how_many,analysis_pre_registration_approximately_how_many,publicly_posting_think_about_last,posting_study_instruments_think_about_last,analysis_pre_registration_think_about_last,publicly_posting_have_you_ever,posting_study_instruments_have_you_ever,analysis_pre_registration_have_you_ever,has_done_posting_study_instruments,has_done_publicly_posting,has_done_analysis_pre_registration,has_done_any_practice_ever,has_done_posting_study_instruments_last_paper,has_done_publicly_posting_last_paper,has_done_analysis_pre_registration_last_paper,has_done_any_practice_ever_last_paper,publicly_posting_distribution_of_opinion_discipline_1,publicly_posting_distribution_of_opinion_discipline_2,publicly_posting_distribution_of_opinion_discipline_3,publicly_posting_distribution_of_opinion_discipline_4,publicly_posting_distribution_of_opinion_discipline_5,analysis_pre_registration_distribution_of_opinion_discipline_1,analysis_pre_registration_distribution_of_opinion_discipline_2,analysis_pre_registration_distribution_of_opinion_discipline_3,analysis_pre_registration_distribution_of_opinion_discipline_4,analysis_pre_registration_distribution_of_opinion_discipline_5,publicly_posting_what_is_your_opinion,publicly_posting_what_percentage_discipline,analysis_pre_registration_what_is_your_opinion,analysis_pre_registration_what_percentage_discipline,posting_study_instruments_what_is_your_opinion,personal_support_open_science,awareness_across_practices,attitude_across_practices,behavior_across_practices,trustworthiness_when_researchers_run_canonical,trustworthiness_how_confident_are,trustworthiness_when_researchers_run_recent,trustworthiness_think_about_table,norms,overall_open_science,trustworthiness_of_literature,descriptive_norm_across_practices,prescriptive_norm_across_practices,publicly_posting_practice_index,posting_study_instruments_practice_index,analysis_pre_registration_practice_index,manipulation_check_nudge,post_treatment_behavioral_intentions_and_attitudes,post_treatment_pre_registration_norms,post_treatment_research_transparency_behavioral_intentions_and_attitudes,post_treatment_research_transparency_norms,publicly_posting_attitude,publicly_posting_awareness,publicly_posting_behavior,publicly_posting_descriptive_norm,publicly_posting_prescriptive_norm,posting_study_instruments_attitude,posting_study_instruments_awareness,posting_study_instruments_behavior,analysis_pre_registration_attitude,analysis_pre_registration_awareness,analysis_pre_registration_behavior,analysis_pre_registration_descriptive_norm,analysis_pre_registration_prescriptive_norm,.dummy,"Overall personal
support",Awareness,Attitude,Behavior,"Personal support
(no norms)",Norms,"Overall
(includes norms)","Trustworthiness of
literature",Canonical research,Influential research,Recent research,"Latest issue of
 discipline's top journals"
faculty-75,19713,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Qualitative or Theoretical,Published Author,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Economics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
grad-25,24157,FALSE,FALSE,TRUE,FALSE,TRUE,3000,Quantitative non-experimental,PhD Student,15,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,Macro Economics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Economics,NA,NA,NA,0,NA,NA,NA,NA,NA,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,20,50,10,10,30,20,30,10,10,5,10,5,1,4,0.5777777777777777,0.3333333333333333,0.9,0.5,3,2,3,4,0.24187499999999998,0.3626388888888889,0.5,0.065,0.41874999999999996,0.4791666666666667,0.35,0.25875,0.75,0.515,0.625,0.51,0.625,1,1,0.5,0.125,0.4875,0.7,0,NA,1,0,NA,0.005,0.35,1,0.5777777777777777,0.3333333333333333,0.9,0.5,0.5777777777777777,0.24187499999999998,0.3626388888888889,0.5,3,2,3,4
faculty-75,36875,FALSE,TRUE,TRUE,FALSE,TRUE,0,Experimental,Published Author,58,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Economics,2009,NA,2007,3,NA,6,1,NA,0,1,0,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,10,10,10,30,40,30,30,30,5,5,5,40,5,28,5,0.8333333333333333,0.6666666666666666,1,0.8333333333333333,4,4,4,5,0.5021875,0.5910339506172839,0.8125,0.4575,0.546875,0.7158333333333333,0.5,0.5572685185185186,0.75,0.7,1,0.7083333333333334,1,1,1,1,0.49,0.6875,1,0,NA,1,1,0.6666666666666666,0.425,0.40625,1,0.8333333333333333,0.6666666666666666,1,0.8333333333333333,0.8333333333333333,0.5021875,0.5910339506172839,0.8125,4,4,4,5
faculty-75,7872,FALSE,TRUE,TRUE,FALSE,FALSE,3000,Experimental,Published Author,40,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,Public Economics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Economics,2016,NA,2016,2,0,1,1,NA,1,1,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,1,2,7,30,60,0,10,20,40,30,5,30,4,15,4,0.7703703703703704,1,0.8666666666666667,0.4444444444444444,2,2,4,4,0.5403125,0.6274845679012345,0.5,0.26249999999999996,0.818125,0.6965740740740741,0.6,0.5858796296296296,0.75,0.45,0.75,0.6833333333333333,1,1,1,0.6666666666666666,0.35,0.8675,0.8,1,0,0.8,1,0.6666666666666666,0.175,0.76875,1,0.7703703703703704,1,0.8666666666666667,0.4444444444444444,0.7703703703703704,0.5403125,0.6274845679012345,0.5,2,2,4,4
grad-25,7820,TRUE,FALSE,TRUE,FALSE,FALSE,NA,Quantitative non-experimental,PhD Student,30,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Political Science,NA,NA,NA,0,0,NA,NA,NA,NA,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,10,35,25,25,20,20,50,5,5,5,30,4,5,5,0.6166666666666667,0.6666666666666666,0.9333333333333333,0.25,4,4,5,4,0.34375,0.5070023148148148,0.8125,0.175,0.5125,0.5902777777777778,0.6666666666666666,0.2640625,0.5,0.125,0.25,0.65,0.875,1,1,0.5,0.3,0.6375,1,1,0,0.8,0,NA,0.05,0.38749999999999996,1,0.6166666666666667,0.6666666666666666,0.9333333333333333,0.25,0.6166666666666667,0.34375,0.5070023148148148,0.8125,4,4,5,4
faculty-75,18395,FALSE,TRUE,TRUE,FALSE,FALSE,3000,Experimental,Published Author,16,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psychology,2012,NA,2015,3,0,10,1,NA,1,1,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,30,10,10,25,25,5,15,10,25,45,5,14,5,65,5,0.9444444444444444,1,1,0.8333333333333334,2,2,3,3,0.50625,0.7292592592592593,0.375,0.3375,0.6749999999999999,0.6051388888888889,0.8333333333333334,0.7493055555555556,0.25,0.75,0.875,0.8333333333333334,0.75,1,1,1,0.15000000000000002,0.66875,1,1,0.5,1,1,1,0.525,0.6812499999999999,1,0.9444444444444444,1,1,0.8333333333333334,0.9444444444444444,0.50625,0.7292592592592593,0.375,2,2,3,3
grad-25,6624,TRUE,TRUE,FALSE,TRUE,TRUE,3000,Experimental,PhD Student,20,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psychology,2016,2016,NA,1,1,0,0,0,NA,1,1,1,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,33,0,34,0,33,20,0,50,0,30,4,25,4,25,5,0.7222222222222222,1,0.8333333333333334,0.3333333333333333,4,3,2,2,0.40125,0.5854320987654321,0.4375,0.2375,0.5650000000000001,0.5462962962962963,0.7444444444444445,0.46555555555555556,0.25,0.5375,0.625,0.7333333333333334,0.75,0.9,1,0.6666666666666666,0.225,0.55,0.9,1,0.3333333333333333,0.7,1,0,0.25,0.5800000000000001,1,0.7222222222222222,1,0.8333333333333334,0.3333333333333333,0.7222222222222222,0.40125,0.5854320987654321,0.4375,4,3,2,2
faculty-75,1481,FALSE,FALSE,TRUE,TRUE,FALSE,0,Quantitative non-experimental,Published Author,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Macro Economics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Economics,2011,NA,NA,8,NA,0,1,NA,NA,1,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,5,10,25,50,10,0,0,0,0,0,4,70,4,NA,4,0.6,0.6666666666666666,0.8,0.3333333333333333,4,4,4,4,0.615625,0.5633487654320988,0.75,0.6499999999999999,0.58125,0.6900462962962963,0.4,0.6,0.75,0.1875,0.375,0.33,0.75,0.8,1,0.6666666666666666,0.6499999999999999,0.58125,0.8,0,NA,0.8,1,0,NA,NA,1,0.6,0.6666666666666666,0.8,0.3333333333333333,0.6,0.615625,0.5633487654320988,0.75,4,4,4,4
faculty-75,3556,FALSE,FALSE,TRUE,FALSE,FALSE,3000,Quantitative non-experimental,Published Author,25,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sociology,NA,NA,2018,NA,0,1,NA,NA,0,0,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10,15,25,30,20,10,24,50,10,6,4,30,5,20,5,0.5888888888888889,0.6666666666666666,0.9333333333333333,0.16666666666666666,2,1,2,2,0.3728125,0.5214429012345678,0.1875,0.225,0.520625,0.421875,0.6666666666666666,0.475787037037037,0.25,0.5875,0.625,0.4766666666666667,0.625,0.8,0,NA,0.275,0.575,1,1,0,1,1,0.3333333333333333,0.175,0.46625,1,0.5888888888888889,0.6666666666666666,0.9333333333333333,0.16666666666666666,0.5888888888888889,0.3728125,0.5214429012345678,0.1875,2,1,2,2
grad-25,2594,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Experimental,PhD Student,36,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psychology,2016,NA,NA,1,NA,0,0,NA,NA,1,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,5,45,50,0,20,40,40,0,4,20,4,12,5,0.7055555555555555,0.6666666666666666,0.8666666666666667,0.5833333333333333,5,4,3,4,0.46875000000000006,0.5476543209876543,0.75,0.21250000000000002,0.7250000000000001,0.6522685185185185,0.5,0.4906944444444445,0.375,0.53,0.75,0.685,1,0.8,1,0.6666666666666666,0.28,0.88125,1,0,NA,0.8,1,0.5,0.14500000000000002,0.5687500000000001,1,0.7055555555555555,0.6666666666666666,0.8666666666666667,0.5833333333333333,0.7055555555555555,0.46875000000000006,0.5476543209876543,0.75,5,4,3,4
grad-25,8137,FALSE,FALSE,TRUE,FALSE,FALSE,NA,Quantitative non-experimental,PhD Student,15,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sociology,NA,NA,NA,0,NA,0,NA,NA,NA,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,20,20,20,20,75,25,0,0,0,5,10,4,0,4,0.5333333333333333,0.6666666666666666,0.9333333333333333,0,2,2,2,2,0.1828125,0.3747685185185185,0.25,0.0625,0.303125,0.4423611111111111,0.45,0.23194444444444445,0.625,0.1875,0.125,0.4083333333333333,0.75,1,1,0,0.125,0.54375,0.9,0,NA,0.9,1,0,0,0.0625,1,0.5333333333333333,0.6666666666666666,0.9333333333333333,0,0.5333333333333333,0.1828125,0.3747685185185185,0.25,2,2,2,2
faculty-75,29997,TRUE,FALSE,TRUE,TRUE,TRUE,0,Quantitative non-experimental,Published Author,80,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Macro Economics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Economics,2010,NA,NA,8,0,0,1,NA,NA,1,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,20,5,20,5,50,5,5,80,5,5,5,70,3,5,5,0.8444444444444444,1,0.8666666666666667,0.6666666666666666,3,3,3,3,0.49624999999999997,0.6859259259259259,0.5,0.3925,0.6,0.8111111111111111,0.8333333333333334,0.41333333333333333,0.625,0.2,0.375,0.5083333333333333,0.75,1,1,1,0.75,0.7,1,1,0.5,0.6,1,0.5,0.035,0.5,1,0.8444444444444444,1,0.8666666666666667,0.6666666666666666,0.8444444444444444,0.49624999999999997,0.6859259259259259,0.5,3,3,3,3
faculty-75,24772,FALSE,TRUE,TRUE,FALSE,FALSE,3000,Experimental,Published Author,50,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Political Science,2010,NA,NA,2,0,0,0,NA,NA,1,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,15,25,25,20,15,10,25,50,10,5,5,20,3,5,5,0.6592592592592592,1,0.8666666666666667,0.1111111111111111,4,2,2,3,0.3415625,0.5147067901234568,0.4375,0.1925,0.490625,0.5363425925925925,0.6666666666666666,0.3411111111111111,0.5,0.075,0.5,0.575,0.75,1,1,0.3333333333333333,0.35,0.53125,1,1,0,0.6,1,0,0.035,0.45,1,0.6592592592592592,1,0.8666666666666667,0.1111111111111111,0.6592592592592592,0.3415625,0.5147067901234568,0.4375,4,2,2,3
faculty-75,30207,TRUE,FALSE,FALSE,FALSE,TRUE,0,Qualitative or Theoretical,Published Author,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Political Science,NA,NA,NA,0,0,0,NA,NA,NA,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,20,20,20,20,20,20,20,20,20,20,4,25,4,20,4,0.6,1,0.8,0,3,3,3,3,0.264375,0.4584259259259259,0.5,0.1225,0.40625,0.3890277777777778,0.6,0.38625,0.5,0.3125,0.75,0.20833333333333334,0.75,0.8,1,0,0.135,0.39375,0.8,1,0,0.8,1,0,0.11,0.41875,1,0.6,1,0.8,0,0.6,0.264375,0.4584259259259259,0.5,3,3,3,3
faculty-75,32111,FALSE,TRUE,TRUE,FALSE,FALSE,3000,Experimental,Published Author,20,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psychology,2015,2015,NA,3,4,NA,1,0,NA,1,1,0,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,23,8,6,23,40,18,28,29,16,9,5,30,3,5,4,0.7666666666666666,0.6666666666666666,0.8,0.8333333333333333,4,5,3,3,0.33125,0.5658738425925925,0.6875,0.15,0.5125,0.6218055555555555,0.8222222222222222,0.25359375,0.75,0.1725,0.25,0.6983333333333334,0.75,1,1,1,0.25,0.59875,0.8,1,0.6666666666666666,0.6,0,NA,0.05,0.42625,1,0.7666666666666666,0.6666666666666666,0.8,0.8333333333333333,0.7666666666666666,0.33125,0.5658738425925925,0.6875,4,5,3,3
grad-25,4921,TRUE,TRUE,FALSE,FALSE,FALSE,NA,Experimental,PhD Student,5,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sociology,NA,NA,NA,0,NA,0,NA,NA,NA,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,10,25,40,20,10,20,40,20,10,4,15,3,20,3,0.4666666666666667,0.6666666666666666,0.7333333333333334,0,3,4,4,4,0.3203125,0.40625,0.6875,0.1125,0.528125,0.43472222222222223,0.4,0.3840277777777778,0,0.125,0.625,0.3,0.75,0.8,1,0,0.1,0.5875,0.8,0,NA,0.6,1,0,0.125,0.46875,1,0.4666666666666667,0.6666666666666666,0.7333333333333334,0,0.4666666666666667,0.3203125,0.40625,0.6875,3,4,4,4
grad-40,27970,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Experimental,PhD Student,20,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psychology,2014,2013,2009,3,3,10,1,1,1,1,1,1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,3,5,11,19,62,5,9,14,23,49,5,20,5,70,5,1,1,1,1,4,4,4,4,0.61625,0.8294444444444444,0.75,0.44999999999999996,0.7825,0.6695833333333334,1,0.81875,0.5,0.725,0.875,0.8166666666666667,1,1,1,1,0.2,0.8087500000000001,1,1,1,1,1,1,0.7,0.75625,1,1,1,1,1,1,0.61625,0.8294444444444444,0.75,4,4,4,4
grad-25,20298,TRUE,FALSE,FALSE,FALSE,FALSE,NA,Qualitative or Theoretical,PhD Student,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sociology,NA,NA,NA,0,NA,0,NA,NA,NA,1,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,77,23,0,0,0,100,0,0,0,0,5,0,2,0,3,0.4444444444444444,0.6666666666666666,0.6666666666666666,0,4,4,4,4,0.0153125,0.23273148148148148,0.75,0,0.030625,0.24263888888888888,0.3,0.15555555555555556,0.5,0.0625,0.25,0.30833333333333335,0.75,1,1,0,0,0.06125,0.6,0,NA,0.4,1,0,0,0,1,0.4444444444444444,0.6666666666666666,0.6666666666666666,0,0.4444444444444444,0.0153125,0.23273148148148148,0.75,4,4,4,4
grad-25,21155,TRUE,FALSE,FALSE,TRUE,TRUE,NA,Quantitative non-experimental,PhD Student,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sociology,NA,NA,NA,0,0,0,NA,NA,NA,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49,16,0,24,11,75,11,0,9,5,5,0,5,0,5,0.8222222222222222,1,0.9666666666666667,0.5,2,3,3,3,0.1840625,0.5334722222222222,0.4375,0.0025,0.365625,0.4151388888888889,0.8,0.3852777777777778,0.375,0.6525,0.25,0.6166666666666667,0.75,1,1,0.5,0.005,0.40875,0.9,1,0.5,1,1,0.5,0,0.3225,1,0.8222222222222222,1,0.9666666666666667,0.5,0.8222222222222222,0.1840625,0.5334722222222222,0.4375,2,3,3,3
grad-40,36460,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Experimental,PhD Student,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psychology,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
faculty-75,34492,TRUE,FALSE,TRUE,TRUE,FALSE,0,Quantitative non-experimental,Published Author,20,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Labor Economics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Economics,2010,NA,NA,2,0,NA,0,NA,NA,1,1,0,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,10,30,20,30,10,20,30,25,20,5,4,10,3,1,4,0.5777777777777777,0.6666666666666666,0.7333333333333334,0.3333333333333333,4,2,2,2,0.2896875,0.4493325617283951,0.375,0.08250000000000002,0.496875,0.5039351851851852,0.6,0.2440625,0.5,0.1375,0.25,0.21666666666666667,0.25,0.8,1,0.6666666666666666,0.15000000000000002,0.55625,0.8,1,0,0.6,0,NA,0.015,0.4375,1,0.5777777777777777,0.6666666666666666,0.7333333333333334,0.3333333333333333,0.5777777777777777,0.2896875,0.4493325617283951,0.375,4,2,2,2
grad-25,16031,FALSE,FALSE,FALSE,FALSE,TRUE,NA,Qualitative or Theoretical,PhD Student,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Economics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
faculty-75,19606,FALSE,TRUE,TRUE,FALSE,FALSE,0,Experimental,Published Author,11,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Political Science,2014,2004,NA,1,10,0,1,1,NA,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,25,40,20,10,5,50,30,20,0,0,4,5,1,0,5,0.7777777777777778,1,0.6666666666666667,0.6666666666666666,4,4,4,4,0.15125,0.5475925925925926,0.75,0.04,0.2625,0.4552777777777778,1,0.1875,0.625,0.155,0.375,0.6183333333333334,0.75,0.8,1,1,0.08,0.3625,1,1,1,0.2,1,0,0,0.1625,1,0.7777777777777778,1,0.6666666666666667,0.6666666666666666,0.7777777777777778,0.15125,0.5475925925925926,0.75,4,4,4,4
faculty-75,12692,TRUE,FALSE,FALSE,FALSE,TRUE,3000,Qualitative or Theoretical,Published Author,7,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Political Science,2008,NA,NA,1,0,0,0,NA,NA,1,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,25,25,25,0,25,50,25,10,0,15,2,24,1,5,2,0.5296296296296297,1,0.3666666666666667,0.2222222222222222,1,1,1,2,0.1971875,0.3704783950617284,0.0625,0.11,0.284375,0.4185185185185185,0.4666666666666667,0.22625,0.25,0.08,0.125,0.145,0.25,0.5,1,0.6666666666666666,0.155,0.35,0.4,1,0,0.2,1,0,0.065,0.21874999999999997,1,0.5296296296296297,1,0.3666666666666667,0.2222222222222222,0.5296296296296297,0.1971875,0.3704783950617284,0.0625,1,1,1,2
faculty-75,25792,TRUE,FALSE,TRUE,FALSE,TRUE,0,Quantitative non-experimental,Published Author,10,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Political Science,2012,NA,NA,1,0,0,0,NA,NA,1,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10,35,35,20,0,15,30,33,22,5,8,5,15,5,0.7037037037037037,1,1,0.1111111111111111,4,2,2,3,0.390625,0.5568827160493827,0.4375,0.1075,0.67375,0.5110648148148148,0.6666666666666666,0.49291666666666667,0.75,0.6174999999999999,0.75,0.5599999999999999,0.75,1,1,0.3333333333333333,0.09,0.66875,1,1,0,1,1,0,0.125,0.67875,1,0.7037037037037037,1,1,0.1111111111111111,0.7037037037037037,0.390625,0.5568827160493827,0.4375,4,2,2,3
grad-40,27086,TRUE,TRUE,TRUE,FALSE,TRUE,NA,Experimental,PhD Student,25,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Psychology,NA,2017,2016,0,2,7,NA,0,0,1,1,1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,10,10,40,20,20,5,5,5,35,50,3,15,5,40,4,0.7481481481481481,1,0.8,0.4444444444444444,3,3,4,4,0.521875,0.6603395061728394,0.625,0.325,0.71875,0.44513888888888886,0.8222222222222222,0.7136574074074074,0.5,0.75,0.875,0.575,0.75,0.6,1,0,0.2,0.6187499999999999,0.8,1,0.6666666666666666,1,1,0.6666666666666666,0.45,0.81875,1,0.7481481481481481,1,0.8,0.4444444444444444,0.7481481481481481,0.521875,0.6603395061728394,0.625,3,3,4,4
faculty-100,36463,FALSE,TRUE,TRUE,TRUE,FALSE,0,Experimental,Published Author,87,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,Labor Economics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Economics,2009,2008,NA,8,10,0,1,1,NA,1,1,1,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0,0,6,14,80,16,0,58,0,26,5,70,3,20,5,0.8444444444444444,1,0.8666666666666667,0.6666666666666666,4,4,4,4,0.6125,0.7746296296296297,0.75,0.46749999999999997,0.7575000000000001,0.8997222222222222,1,0.4241666666666667,0.75,0.2,0.5,0.675,1,1,1,1,0.7849999999999999,0.9425,1,1,1,0.6,1,0,0.15000000000000002,0.5725,1,0.8444444444444444,1,0.8666666666666667,0.6666666666666666,0.8444444444444444,0.6125,0.7746296296296297,0.75,4,4,4,4
